iteration, site 1, site 2, a, b, i, j, value
4, 0, 0, 2, 2, 0, 0, 0.0
4, 0, 0, 2, 3, 0, 0, 0.0
4, 0, 0, 2, 4, 0, 0, 0.0
4, 0, 0, 3, 1, 0, 0, 0.0
4, 0, 0, 3, 2, 0, 0, 0.0
4, 0, 0, 3, 3, 0, 0, 0.0
4, 0, 0, 3, 4, 0, 0, 0.0
4, 0, 0, 4, 1, 0, 0, 0.0
4, 0, 0, 4, 2, 0, 0, 0.0
4, 0, 0, 4, 3, 0, 0, 0.0
4, 0, 0, 4, 4, 0, 0, 0.0
4, 0, 1, 1, 1, 0, 0, -1.0866045694878248
4, 0, 1, 1, 2, 0, 0, -0.07524146563427966
4, 0, 1, 1, 3, 0, 0, 0.04380476439521401
4, 0, 1, 1, 4, 0, 0, -0.024144681499529246
4, 0, 1, 2, 1, 0, 0, -0.022851399001200687
4, 0, 1, 2, 2, 0, 0, -0.24950644470106242
4, 0, 1, 2, 3, 0, 0, 0.021063877549792963
4, 0, 1, 2, 4, 0, 0, -0.015249708469850229
4, 0, 1, 3, 1, 0, 0, 0.023755219876169596
4, 0, 1, 3, 2, 0, 0, 0.00833627328349628
4, 0, 1, 3, 3, 0, 0, 0.05667122766202115
4, 0, 1, 3, 4, 0, 0, 0.00176766793822503
4, 0, 1, 4, 1, 0, 0, 0.007554134982559635
4, 0, 1, 4, 2, 0, 0, -0.009870461193537789
4, 0, 1, 4, 3, 0, 0, 0.0026363366786528054
4, 0, 1, 4, 4, 0, 0, 0.06937635567617331
4, 0, 2, 1, 1, 0, 0, -0.8078346170500361
4, 0, 2, 1, 2, 0, 0, -0.07666681834414006
4, 0, 2, 1, 3, 0, 0, 0.03402812707063907
4, 0, 2, 1, 4, 0, 0, -0.038032162895477784
4, 0, 2, 2, 1, 0, 0, -0.027100419924877453
4, 0, 2, 2, 2, 0, 0, 0.11173159309903336
4, 0, 2, 2, 3, 0, 0, -0.00850321545812347
4, 0, 2, 2, 4, 0, 0, 0.006386918829497898
4, 0, 2, 3, 1, 0, 0, -0.006008941497550553
4, 0, 2, 3, 2, 0, 0, -0.0015851252350364423
4, 0, 2, 3, 3, 0, 0, 0.0008693888786105864
4, 0, 2, 3, 4, 0, 0, -0.00028450514835666284
4, 0, 2, 4, 1, 0, 0, 0.004744722037326393
4, 0, 2, 4, 2, 0, 0, 0.004328976322122565
4, 0, 2, 4, 3, 0, 0, -0.0003915966632076917
4, 0, 2, 4, 4, 0, 0, 0.0003973272681417763
4, 0, 3, 1, 1, 0, 0, -0.3272929439618584
4, 0, 3, 1, 2, 0, 0, -0.028427274728026145
4, 0, 3, 1, 3, 0, 0, 0.01299425408160174
4, 0, 3, 1, 4, 0, 0, -0.012140821961556462
4, 0, 3, 2, 1, 0, 0, -0.007711531783972172
4, 0, 3, 2, 2, 0, 0, -0.028751795823565053
4, 0, 3, 2, 3, 0, 0, 0.0020557623443882528
4, 0, 3, 2, 4, 0, 0, -0.002429374098042613
4, 0, 3, 3, 1, 0, 0, -0.0005573645124150973
4, 0, 3, 3, 2, 0, 0, 0.0001237215199538193
4, 0, 3, 3, 3, 0, 0, -4.4534651791492365e-05
4, 0, 3, 3, 4, 0, 0, -1.2988648624702785e-05
4, 0, 3, 4, 1, 0, 0, 0.001542032355336538
4, 0, 3, 4, 2, 0, 0, -0.0004775689461167367
4, 0, 3, 4, 3, 0, 0, -4.1776522124930965e-05
4, 0, 3, 4, 4, 0, 0, 1.7875849027181392e-06
4, 0, 4, 1, 1, 0, 0, -0.06970867708910566
4, 0, 4, 1, 2, 0, 0, -0.003673877570661231
4, 0, 4, 1, 3, 0, 0, 0.0020748852050002753
4, 0, 4, 1, 4, 0, 0, -0.0016308133585876015
4, 0, 4, 2, 1, 0, 0, -0.002244255014492393
4, 0, 4, 2, 2, 0, 0, 0.003167694294456679
4, 0, 4, 2, 3, 0, 0, -3.9244162131998635e-05
4, 0, 4, 2, 4, 0, 0, 0.00010955370925913998
4, 0, 4, 3, 1, 0, 0, -0.0001281617983611746
4, 0, 4, 3, 2, 0, 0, -5.188891361134004e-06
4, 0, 4, 3, 3, 0, 0, 5.881595265100809e-06
4, 0, 4, 3, 4, 0, 0, -4.564205279748914e-06
4, 0, 4, 4, 1, 0, 0, 6.773750574554385e-05
4, 0, 4, 4, 2, 0, 0, 9.71703793346257e-07
4, 0, 4, 4, 3, 0, 0, -3.0193147924672385e-06
4, 0, 4, 4, 4, 0, 0, 2.2758692743682952e-06
4, 1, 0, 1, 1, 0, 0, 0.0
4, 1, 0, 1, 2, 0, 0, 0.0
4, 1, 0, 1, 3, 0, 0, 0.0
4, 1, 0, 1, 4, 0, 0, 0.0
4, 1, 0, 2, 1, 0, 0, 0.0
4, 1, 0, 2, 2, 0, 0, 0.0
4, 1, 0, 2, 3, 0, 0, 0.0
4, 1, 0, 2, 4, 0, 0, 0.0
4, 1, 0, 3, 1, 0, 0, 0.0
4, 1, 0, 3, 2, 0, 0, 0.0
4, 1, 0, 3, 3, 0, 0, 0.0
4, 1, 0, 3, 4, 0, 0, 0.0
4, 1, 0, 4, 1, 0, 0, 0.0
4, 1, 0, 4, 2, 0, 0, 0.0
4, 1, 0, 4, 3, 0, 0, 0.0
4, 1, 0, 4, 4, 0, 0, 0.0
4, 1, 1, 1, 1, 0, 0, 0.0
4, 1, 1, 1, 2, 0, 0, 0.0
4, 1, 1, 1, 3, 0, 0, 0.0
4, 1, 1, 1, 4, 0, 0, 0.0
4, 1, 1, 2, 1, 0, 0, 0.0
4, 1, 1, 2, 2, 0, 0, 0.0
4, 1, 1, 2, 3, 0, 0, 0.0
4, 1, 1, 2, 4, 0, 0, 0.0
4, 1, 1, 3, 1, 0, 0, 0.0
4, 1, 1, 3, 2, 0, 0, 0.0
4, 1, 1, 3, 3, 0, 0, 0.0
4, 1, 1, 3, 4, 0, 0, 0.0
4, 1, 1, 4, 1, 0, 0, 0.0
4, 1, 1, 4, 2, 0, 0, 0.0
4, 1, 1, 4, 3, 0, 0, 0.0
4, 1, 1, 4, 4, 0, 0, 0.0
4, 1, 2, 1, 1, 0, 0, -1.1270045953228995
4, 1, 2, 1, 2, 0, 0, -0.07998000062430993
4, 1, 2, 1, 3, 0, 0, 0.0489300666266275
4, 1, 2, 1, 4, 0, 0, -0.02656057203080716
4, 1, 2, 2, 1, 0, 0, -0.023997130395236422
4, 1, 2, 2, 2, 0, 0, -0.1963920514087673
4, 1, 2, 2, 3, 0, 0, 0.025070516058355412
4, 1, 2, 2, 4, 0, 0, -0.0027234886122428185
4, 1, 2, 3, 1, 0, 0, 0.048621633447569354
4, 1, 2, 3, 2, 0, 0, 0.012694471635960467
4, 1, 2, 3, 3, 0, 0, 0.05155082869921557
4, 1, 2, 3, 4, 0, 0, 0.003451624077286632
4, 1, 2, 4, 1, 0, 0, 0.006888867304782237
4, 1, 2, 4, 2, 0, 0, -0.006735794237153283
4, 1, 2, 4, 3, 0, 0, 0.004159460941335867
4, 1, 2, 4, 4, 0, 0, 0.06577605711941979
4, 1, 3, 1, 1, 0, 0, -0.7867339405797655
4, 1, 3, 1, 2, 0, 0, -0.0685528470064761
4, 1, 3, 1, 3, 0, 0, 0.035481873285509336
4, 1, 3, 1, 4, 0, 0, -0.037038545880470335
4, 1, 3, 2, 1, 0, 0, -0.024898666001396785
4, 1, 3, 2, 2, 0, 0, 0.11153275239568139
4, 1, 3, 2, 3, 0, 0, -0.00817395317986765
4, 1, 3, 2, 4, 0, 0, 0.007049862928852605
4, 1, 3, 3, 1, 0, 0, -0.006925284663615704
4, 1, 3, 3, 2, 0, 0, -0.0018526113790925608
4, 1, 3, 3, 3, 0, 0, 0.0011129993969571511
4, 1, 3, 3, 4, 0, 0, -0.00027230713533161165
4, 1, 3, 4, 1, 0, 0, 0.004109873214874428
4, 1, 3, 4, 2, 0, 0, 0.004363724650537623
4, 1, 3, 4, 3, 0, 0, -0.0003274024509460959
4, 1, 3, 4, 4, 0, 0, 0.00038134691025202633
4, 1, 4, 1, 1, 0, 0, -0.3109755861691233
4, 1, 4, 1, 2, 0, 0, -0.01350994515267537
4, 1, 4, 1, 3, 0, 0, 0.003492198987849473
4, 1, 4, 1, 4, 0, 0, -0.009273278518915951
4, 1, 4, 2, 1, 0, 0, -0.007517492884818148
4, 1, 4, 2, 2, 0, 0, -0.031785818452463505
4, 1, 4, 2, 3, 0, 0, 0.0013709355615479798
4, 1, 4, 2, 4, 0, 0, -0.0012571402775348336
4, 1, 4, 3, 1, 0, 0, 2.513688232603172e-05
4, 1, 4, 3, 2, 0, 0, 0.00017191492700104272
4, 1, 4, 3, 3, 0, 0, -4.635765574766539e-05
4, 1, 4, 3, 4, 0, 0, 1.1836955896285818e-05
4, 1, 4, 4, 1, 0, 0, 0.0014545564831642127
4, 1, 4, 4, 2, 0, 0, -0.0005786693260540871
4, 1, 4, 4, 3, 0, 0, -3.2309630574779165e-06
4, 1, 4, 4, 4, 0, 0, 1.2845342757618847e-05
4, 2, 0, 1, 1, 0, 0, 0.0
4, 2, 0, 1, 2, 0, 0, 0.0
4, 2, 0, 1, 3, 0, 0, 0.0
4, 2, 0, 1, 4, 0, 0, 0.0
4, 2, 0, 2, 1, 0, 0, 0.0
4, 2, 0, 2, 2, 0, 0, 0.0
4, 2, 0, 2, 3, 0, 0, 0.0
4, 2, 0, 2, 4, 0, 0, 0.0
4, 2, 0, 3, 1, 0, 0, 0.0
4, 2, 0, 3, 2, 0, 0, 0.0
4, 2, 0, 3, 3, 0, 0, 0.0
4, 2, 0, 3, 4, 0, 0, 0.0
4, 2, 0, 4, 1, 0, 0, 0.0
4, 2, 0, 4, 2, 0, 0, 0.0
4, 2, 0, 4, 3, 0, 0, 0.0
4, 2, 0, 4, 4, 0, 0, 0.0
4, 2, 1, 1, 1, 0, 0, 0.0
4, 2, 1, 1, 2, 0, 0, 0.0
4, 2, 1, 1, 3, 0, 0, 0.0
4, 2, 1, 1, 4, 0, 0, 0.0
4, 2, 1, 2, 1, 0, 0, 0.0
4, 2, 1, 2, 2, 0, 0, 0.0
4, 2, 1, 2, 3, 0, 0, 0.0
4, 2, 1, 2, 4, 0, 0, 0.0
4, 2, 1, 3, 1, 0, 0, 0.0
4, 2, 1, 3, 2, 0, 0, 0.0
4, 2, 1, 3, 3, 0, 0, 0.0
4, 2, 1, 3, 4, 0, 0, 0.0
4, 2, 1, 4, 1, 0, 0, 0.0
4, 2, 1, 4, 2, 0, 0, 0.0
4, 2, 1, 4, 3, 0, 0, 0.0
4, 2, 1, 4, 4, 0, 0, 0.0
4, 2, 2, 1, 1, 0, 0, 0.0
4, 2, 2, 1, 2, 0, 0, 0.0
4, 2, 2, 1, 3, 0, 0, 0.0
4, 2, 2, 1, 4, 0, 0, 0.0
4, 2, 2, 2, 1, 0, 0, 0.0
4, 2, 2, 2, 2, 0, 0, 0.0
4, 2, 2, 2, 3, 0, 0, 0.0
4, 2, 2, 2, 4, 0, 0, 0.0
4, 2, 2, 3, 1, 0, 0, 0.0
4, 2, 2, 3, 2, 0, 0, 0.0
4, 2, 2, 3, 3, 0, 0, 0.0
4, 2, 2, 3, 4, 0, 0, 0.0
4, 2, 2, 4, 1, 0, 0, 0.0
4, 2, 2, 4, 2, 0, 0, 0.0
4, 2, 2, 4, 3, 0, 0, 0.0
4, 2, 2, 4, 4, 0, 0, 0.0
4, 2, 3, 1, 1, 0, 0, -0.9756227995049023
4, 2, 3, 1, 2, 0, 0, -0.0438350920061806
4, 2, 3, 1, 3, 0, 0, 0.05504855923820375
4, 2, 3, 1, 4, 0, 0, -0.016563971386522866
4, 2, 3, 2, 1, 0, 0, -0.023187445908385056
4, 2, 3, 2, 2, 0, 0, -0.19223838691998202
4, 2, 3, 2, 3, 0, 0, 0.023091523113402228
4, 2, 3, 2, 4, 0, 0, -0.004147120900476584
4, 2, 3, 3, 1, 0, 0, 0.05147543663604852
4, 2, 3, 3, 2, 0, 0, 0.015454530111091505
4, 2, 3, 3, 3, 0, 0, 0.0513939584156374
4, 2, 3, 3, 4, 0, 0, 0.003616131276358258
4, 2, 3, 4, 1, 0, 0, 0.0036555148368245284
4, 2, 3, 4, 2, 0, 0, -0.008219856699636137
4, 2, 3, 4, 3, 0, 0, 0.004218319725755312
4, 2, 3, 4, 4, 0, 0, 0.0643285955416123
4, 2, 4, 1, 1, 0, 0, -0.6584118329844015
4, 2, 4, 1, 2, 0, 0, -0.029263687784896943
4, 2, 4, 1, 3, 0, 0, 0.00832409200967668
4, 2, 4, 1, 4, 0, 0, -0.02374274680756089
4, 2, 4, 2, 1, 0, 0, -0.019766394247779477
4, 2, 4, 2, 2, 0, 0, 0.11888973156328193
4, 2, 4, 2, 3, 0, 0, -0.005836969114946997
4, 2, 4, 2, 4, 0, 0, 0.0034492127262505
4, 2, 4, 3, 1, 0, 0, -0.007607956187011593
4, 2, 4, 3, 2, 0, 0, -0.0018949968865861558
4, 2, 4, 3, 3, 0, 0, 0.0004980015604444871
4, 2, 4, 3, 4, 0, 0, -0.0002667735495468533
4, 2, 4, 4, 1, 0, 0, 0.003895310537962592
4, 2, 4, 4, 2, 0, 0, 0.004596136240070335
4, 2, 4, 4, 3, 0, 0, -0.000190356529178947
4, 2, 4, 4, 4, 0, 0, 0.00024161849543783938
4, 3, 0, 1, 1, 0, 0, 0.0
4, 3, 0, 1, 2, 0, 0, 0.0
4, 3, 0, 1, 3, 0, 0, 0.0
4, 3, 0, 1, 4, 0, 0, 0.0
4, 3, 0, 2, 1, 0, 0, 0.0
4, 3, 0, 2, 2, 0, 0, 0.0
4, 3, 0, 2, 3, 0, 0, 0.0
4, 3, 0, 2, 4, 0, 0, 0.0
4, 3, 0, 3, 1, 0, 0, 0.0
4, 3, 0, 3, 2, 0, 0, 0.0
4, 3, 0, 3, 3, 0, 0, 0.0
4, 3, 0, 3, 4, 0, 0, 0.0
4, 3, 0, 4, 1, 0, 0, 0.0
4, 3, 0, 4, 2, 0, 0, 0.0
4, 3, 0, 4, 3, 0, 0, 0.0
4, 3, 0, 4, 4, 0, 0, 0.0
4, 3, 1, 1, 1, 0, 0, 0.0
4, 3, 1, 1, 2, 0, 0, 0.0
4, 3, 1, 1, 3, 0, 0, 0.0
4, 3, 1, 1, 4, 0, 0, 0.0
4, 3, 1, 2, 1, 0, 0, 0.0
4, 3, 1, 2, 2, 0, 0, 0.0
4, 3, 1, 2, 3, 0, 0, 0.0
4, 3, 1, 2, 4, 0, 0, 0.0
4, 3, 1, 3, 1, 0, 0, 0.0
4, 3, 1, 3, 2, 0, 0, 0.0
4, 3, 1, 3, 3, 0, 0, 0.0
4, 3, 1, 3, 4, 0, 0, 0.0
4, 3, 1, 4, 1, 0, 0, 0.0
4, 3, 1, 4, 2, 0, 0, 0.0
4, 3, 1, 4, 3, 0, 0, 0.0
4, 3, 1, 4, 4, 0, 0, 0.0
4, 3, 2, 1, 1, 0, 0, 0.0
4, 3, 2, 1, 2, 0, 0, 0.0
4, 3, 2, 1, 3, 0, 0, 0.0
4, 3, 2, 1, 4, 0, 0, 0.0
4, 3, 2, 2, 1, 0, 0, 0.0
4, 3, 2, 2, 2, 0, 0, 0.0
4, 3, 2, 2, 3, 0, 0, 0.0
4, 3, 2, 2, 4, 0, 0, 0.0
4, 3, 2, 3, 1, 0, 0, 0.0
4, 3, 2, 3, 2, 0, 0, 0.0
4, 3, 2, 3, 3, 0, 0, 0.0
4, 3, 2, 3, 4, 0, 0, 0.0
4, 3, 2, 4, 1, 0, 0, 0.0
4, 3, 2, 4, 2, 0, 0, 0.0
4, 3, 2, 4, 3, 0, 0, 0.0
4, 3, 2, 4, 4, 0, 0, 0.0
4, 3, 3, 1, 1, 0, 0, 0.0
4, 3, 3, 1, 2, 0, 0, 0.0
4, 3, 3, 1, 3, 0, 0, 0.0
4, 3, 3, 1, 4, 0, 0, 0.0
4, 3, 3, 2, 1, 0, 0, 0.0
4, 3, 3, 2, 2, 0, 0, 0.0
4, 3, 3, 2, 3, 0, 0, 0.0
4, 3, 3, 2, 4, 0, 0, 0.0
4, 3, 3, 3, 1, 0, 0, 0.0
4, 3, 3, 3, 2, 0, 0, 0.0
4, 3, 3, 3, 3, 0, 0, 0.0
4, 3, 3, 3, 4, 0, 0, 0.0
4, 3, 3, 4, 1, 0, 0, 0.0
4, 3, 3, 4, 2, 0, 0, 0.0
4, 3, 3, 4, 3, 0, 0, 0.0
4, 3, 3, 4, 4, 0, 0, 0.0
4, 3, 4, 1, 1, 0, 0, -0.6835246607213967
4, 3, 4, 1, 2, 0, 0, 0.004784676631706494
4, 3, 4, 1, 3, 0, 0, 0.0047344035255463615
4, 3, 4, 1, 4, 0, 0, 0.004042930752097867
4, 3, 4, 2, 1, 0, 0, -0.01726574475983664
4, 3, 4, 2, 2, 0, 0, -0.24515447661799325
4, 3, 4, 2, 3, 0, 0, 0.00850802932530098
4, 3, 4, 2, 4, 0, 0, 0.003015514236378032
4, 3, 4, 3, 1, 0, 0, 0.0388497894487401
4, 3, 4, 3, 2, 0, 0, 0.012804297513022346
4, 3, 4, 3, 3, 0, 0, 0.054248119687045376
4, 3, 4, 3, 4, 0, 0, 0.0023005274328109747
4, 3, 4, 4, 1, 0, 0, 0.002471810341039487
4, 3, 4, 4, 2, 0, 0, -0.018318161644523077
4, 3, 4, 4, 3, 0, 0, 0.0018502822300315806
4, 3, 4, 4, 4, 0, 0, 0.0625074306797705
4, 4, 0, 1, 1, 0, 0, 0.0
4, 4, 0, 1, 2, 0, 0, 0.0
4, 4, 0, 1, 3, 0, 0, 0.0
4, 4, 0, 1, 4, 0, 0, 0.0
4, 4, 0, 2, 1, 0, 0, 0.0
4, 4, 0, 2, 2, 0, 0, 0.0
4, 4, 0, 2, 3, 0, 0, 0.0
4, 4, 0, 2, 4, 0, 0, 0.0
4, 4, 0, 3, 1, 0, 0, 0.0
4, 4, 0, 3, 2, 0, 0, 0.0
4, 4, 0, 3, 3, 0, 0, 0.0
4, 4, 0, 3, 4, 0, 0, 0.0
4, 4, 0, 4, 1, 0, 0, 0.0
4, 4, 0, 4, 2, 0, 0, 0.0
4, 4, 0, 4, 3, 0, 0, 0.0
4, 4, 0, 4, 4, 0, 0, 0.0
4, 4, 1, 1, 1, 0, 0, 0.0
4, 4, 1, 1, 2, 0, 0, 0.0
4, 4, 1, 1, 3, 0, 0, 0.0
4, 4, 1, 1, 4, 0, 0, 0.0
4, 4, 1, 2, 1, 0, 0, 0.0
4, 4, 1, 2, 2, 0, 0, 0.0
4, 4, 1, 2, 3, 0, 0, 0.0
4, 4, 1, 2, 4, 0, 0, 0.0
4, 4, 1, 3, 1, 0, 0, 0.0
4, 4, 1, 3, 2, 0, 0, 0.0
4, 4, 1, 3, 3, 0, 0, 0.0
4, 4, 1, 3, 4, 0, 0, 0.0
4, 4, 1, 4, 1, 0, 0, 0.0
4, 4, 1, 4, 2, 0, 0, 0.0
4, 4, 1, 4, 3, 0, 0, 0.0
4, 4, 1, 4, 4, 0, 0, 0.0
4, 4, 2, 1, 1, 0, 0, 0.0
4, 4, 2, 1, 2, 0, 0, 0.0
4, 4, 2, 1, 3, 0, 0, 0.0
4, 4, 2, 1, 4, 0, 0, 0.0
4, 4, 2, 2, 1, 0, 0, 0.0
4, 4, 2, 2, 2, 0, 0, 0.0
4, 4, 2, 2, 3, 0, 0, 0.0
4, 4, 2, 2, 4, 0, 0, 0.0
4, 4, 2, 3, 1, 0, 0, 0.0
4, 4, 2, 3, 2, 0, 0, 0.0
4, 4, 2, 3, 3, 0, 0, 0.0
4, 4, 2, 3, 4, 0, 0, 0.0
4, 4, 2, 4, 1, 0, 0, 0.0
4, 4, 2, 4, 2, 0, 0, 0.0
4, 4, 2, 4, 3, 0, 0, 0.0
4, 4, 2, 4, 4, 0, 0, 0.0
4, 4, 3, 1, 1, 0, 0, 0.0
4, 4, 3, 1, 2, 0, 0, 0.0
4, 4, 3, 1, 3, 0, 0, 0.0
4, 4, 3, 1, 4, 0, 0, 0.0
4, 4, 3, 2, 1, 0, 0, 0.0
4, 4, 3, 2, 2, 0, 0, 0.0
4, 4, 3, 2, 3, 0, 0, 0.0
4, 4, 3, 2, 4, 0, 0, 0.0
4, 4, 3, 3, 1, 0, 0, 0.0
4, 4, 3, 3, 2, 0, 0, 0.0
4, 4, 3, 3, 3, 0, 0, 0.0
4, 4, 3, 3, 4, 0, 0, 0.0
4, 4, 3, 4, 1, 0, 0, 0.0
4, 4, 3, 4, 2, 0, 0, 0.0
4, 4, 3, 4, 3, 0, 0, 0.0
4, 4, 3, 4, 4, 0, 0, 0.0
4, 4, 4, 1, 1, 0, 0, 0.0
4, 4, 4, 1, 2, 0, 0, 0.0
4, 4, 4, 1, 3, 0, 0, 0.0
4, 4, 4, 1, 4, 0, 0, 0.0
4, 4, 4, 2, 1, 0, 0, 0.0
4, 4, 4, 2, 2, 0, 0, 0.0
4, 4, 4, 2, 3, 0, 0, 0.0
4, 4, 4, 2, 4, 0, 0, 0.0
4, 4, 4, 3, 1, 0, 0, 0.0
4, 4, 4, 3, 2, 0, 0, 0.0
4, 4, 4, 3, 3, 0, 0, 0.0
4, 4, 4, 3, 4, 0, 0, 0.0
4, 4, 4, 4, 1, 0, 0, 0.0
4, 4, 4, 4, 2, 0, 0, 0.0
4, 4, 4, 4, 3, 0, 0, 0.0
4, 4, 4, 4, 4, 0, 0, 0.0
5, 0, 0, 1, 1, 0, 0, 0.0
5, 0, 0, 1, 2, 0, 0, 0.0
5, 0, 0, 1, 3, 0, 0, 0.0
5, 0, 0, 1, 4, 0, 0, 0.0
5, 0, 0, 2, 1, 0, 0, 0.0
5, 0, 0, 2, 2, 0, 0, 0.0
5, 0, 0, 2, 3, 0, 0, 0.0
5, 0, 0, 2, 4, 0, 0, 0.0
5, 0, 0, 3, 1, 0, 0, 0.0
5, 0, 0, 3, 2, 0, 0, 0.0
5, 0, 0, 3, 3, 0, 0, 0.0
5, 0, 0, 3, 4, 0, 0, 0.0
5, 0, 0, 4, 1, 0, 0, 0.0
5, 0, 0, 4, 2, 0, 0, 0.0
5, 0, 0, 4, 3, 0, 0, 0.0
5, 0, 0, 4, 4, 0, 0, 0.0
5, 0, 1, 1, 1, 0, 0, -1.6044600917756653
5, 0, 1, 1, 2, 0, 0, 0.12879965168737026
5, 0, 1, 1, 3, 0, 0, -0.0598214009883309
5, 0, 1, 1, 4, 0, 0, -0.07410994702437386
5, 0, 1, 2, 1, 0, 0, -0.07458428335378993
5, 0, 1, 2, 2, 0, 0, -0.11592360861013362
5, 0, 1, 2, 3, 0, 0, 0.03605869885805685
5, 0, 1, 2, 4, 0, 0, -0.02543161212893668
5, 0, 1, 3, 1, 0, 0, -0.06101384458905076
5, 0, 1, 3, 2, 0, 0, 0.007830191688903372
5, 0, 1, 3, 3, 0, 0, 0.05879192074959198
5, 0, 1, 3, 4, 0, 0, -0.004824664714939241
5, 0, 1, 4, 1, 0, 0, 0.016604414146052515
5, 0, 1, 4, 2, 0, 0, -0.029644660777100186
5, 0, 1, 4, 3, 0, 0, -0.004601964779180805
5, 0, 1, 4, 4, 0, 0, 0.08027541927162622
5, 0, 2, 1, 1, 0, 0, -1.4093379545150317
5, 0, 2, 1, 2, 0, 0, 0.14828700017050017
5, 0, 2, 1, 3, 0, 0, -0.01910486530954486
5, 0, 2, 1, 4, 0, 0, -0.11852181394342376
5, 0, 2, 2, 1, 0, 0, -0.03909478650680611
5, 0, 2, 2, 2, 0, 0, 0.1280236769697891
5, 0, 2, 2, 3, 0, 0, -0.020521291211926872
5, 0, 2, 2, 4, 0, 0, 0.0011922666548516703
5, 0, 2, 3, 1, 0, 0, 0.001433984524151135
5, 0, 2, 3, 2, 0, 0, -0.0022214995248412838
5, 0, 2, 3, 3, 0, 0, 0.0023528649442048095
5, 0, 2, 3, 4, 0, 0, -1.687129443157028e-05
5, 0, 2, 4, 1, 0, 0, 0.0069396459116768065
5, 0, 2, 4, 2, 0, 0, 0.004892280168172539
5, 0, 2, 4, 3, 0, 0, -0.0006911306542334529
5, 0, 2, 4, 4, 0, 0, 0.0006208157003470471
5, 0, 3, 1, 1, 0, 0, -0.6860548636452384
5, 0, 3, 1, 2, 0, 0, 0.06106496595339758
5, 0, 3, 1, 3, 0, 0, -0.016647919166948036
5, 0, 3, 1, 4, 0, 0, -0.05580051933437304
5, 0, 3, 2, 1, 0, 0, -0.02396734779519507
5, 0, 3, 2, 2, 0, 0, -0.03980429123968598
5, 0, 3, 2, 3, 0, 0, 0.004704656712043951
5, 0, 3, 2, 4, 0, 0, -0.0022047726689356766
5, 0, 3, 3, 1, 0, 0, -0.002528748564886227
5, 0, 3, 3, 2, 0, 0, 0.0003737364923320427
5, 0, 3, 3, 3, 0, 0, -0.0002122310515604411
5, 0, 3, 3, 4, 0, 0, -0.00016632513196649805
5, 0, 3, 4, 1, 0, 0, 0.003141974242724885
5, 0, 3, 4, 2, 0, 0, -0.0011694381623101348
5, 0, 3, 4, 3, 0, 0, 0.0001410293396404833
5, 0, 3, 4, 4, 0, 0, 0.00019155308982147983
5, 0, 4, 1, 1, 0, 0, -0.21088156719933787
5, 0, 4, 1, 2, 0, 0, 0.0035017580232274623
5, 0, 4, 1, 3, 0, 0, -0.001922163270821614
5, 0, 4, 1, 4, 0, 0, -0.01125504850359246
5, 0, 4, 2, 1, 0, 0, -0.0060320179929083395
5, 0, 4, 2, 2, 0, 0, 0.008820312559695651
5, 0, 4, 2, 3, 0, 0, -0.0005917755441760808
5, 0, 4, 2, 4, 0, 0, -0.00018315507137268343
5, 0, 4, 3, 1, 0, 0, -0.00037045191098322846
5, 0, 4, 3, 2, 0, 0, -4.8235129790212386e-05
5, 0, 4, 3, 3, 0, 0, 5.3198904910742585e-06
5, 0, 4, 3, 4, 0, 0, -1.667106980575826e-05
5, 0, 4, 4, 1, 0, 0, 0.0006808281655304167
5, 0, 4, 4, 2, 0, 0, 0.00015321697398868755
5, 0, 4, 4, 3, 0, 0, 1.5645897214477273e-06
5, 0, 4, 4, 4, 0, 0, 2.9537132501032626e-05
5, 1, 0, 1, 1, 0, 0, 0.0
5, 1, 0, 1, 2, 0, 0, 0.0
5, 1, 0, 1, 3, 0, 0, 0.0
5, 1, 0, 1, 4, 0, 0, 0.0
5, 1, 0, 2, 1, 0, 0, 0.0
5, 1, 0, 2, 2, 0, 0, 0.0
5, 1, 0, 2, 3, 0, 0, 0.0
5, 1, 0, 2, 4, 0, 0, 0.0
5, 1, 0, 3, 1, 0, 0, 0.0
5, 1, 0, 3, 2, 0, 0, 0.0
5, 1, 0, 3, 3, 0, 0, 0.0
5, 1, 0, 3, 4, 0, 0, 0.0
5, 1, 0, 4, 1, 0, 0, 0.0
5, 1, 0, 4, 2, 0, 0, 0.0
5, 1, 0, 4, 3, 0, 0, 0.0
5, 1, 0, 4, 4, 0, 0, 0.0
5, 1, 1, 1, 1, 0, 0, 0.0
5, 1, 1, 1, 2, 0, 0, 0.0
5, 1, 1, 1, 3, 0, 0, 0.0
5, 1, 1, 1, 4, 0, 0, 0.0
5, 1, 1, 2, 1, 0, 0, 0.0
5, 1, 1, 2, 2, 0, 0, 0.0
5, 1, 1, 2, 3, 0, 0, 0.0
5, 1, 1, 2, 4, 0, 0, 0.0
5, 1, 1, 3, 1, 0, 0, 0.0
5, 1, 1, 3, 2, 0, 0, 0.0
5, 1, 1, 3, 3, 0, 0, 0.0
5, 1, 1, 3, 4, 0, 0, 0.0
5, 1, 1, 4, 1, 0, 0, 0.0
5, 1, 1, 4, 2, 0, 0, 0.0
5, 1, 1, 4, 3, 0, 0, 0.0
5, 1, 1, 4, 4, 0, 0, 0.0
5, 1, 2, 1, 1, 0, 0, -1.5328120015673474
5, 1, 2, 1, 2, 0, 0, 0.08362179295354807
