iteration, site 1, site 2, a, b, i, j, value
7, 0, 2, 4, 4, 0, 0, 0.00037028606664789814
7, 1, 0, 1, 1, 0, 0, -0.03959365133232967
7, 1, 0, 1, 2, 0, 0, 0.015897996824111763
7, 1, 0, 1, 3, 0, 0, 0.0
7, 1, 0, 1, 4, 0, 0, 0.0
7, 1, 0, 2, 1, 0, 0, 0.015897996824111763
7, 1, 0, 2, 2, 0, 0, -0.03959365133232967
7, 1, 0, 2, 3, 0, 0, 0.0
7, 1, 0, 2, 4, 0, 0, 0.0
7, 1, 0, 3, 1, 0, 0, 0.0
7, 1, 0, 3, 2, 0, 0, 0.0
7, 1, 0, 3, 3, 0, 0, 0.00037028606664789814
7, 1, 0, 3, 4, 0, 0, 4.904753797537609e-05
7, 1, 0, 4, 1, 0, 0, 0.0
7, 1, 0, 4, 2, 0, 0, 0.0
7, 1, 0, 4, 3, 0, 0, 4.904753797537609e-05
7, 1, 0, 4, 4, 0, 0, 0.00037028606664789814
7, 1, 1, 1, 1, 0, 0, 0.0
7, 1, 1, 1, 2, 0, 0, 0.0
7, 1, 1, 1, 3, 0, 0, 0.0
7, 1, 1, 1, 4, 0, 0, 0.0
7, 1, 1, 2, 1, 0, 0, 0.0
7, 1, 1, 2, 2, 0, 0, 0.0
7, 1, 1, 2, 3, 0, 0, 0.0
7, 1, 1, 2, 4, 0, 0, 0.0
7, 1, 1, 3, 1, 0, 0, 0.0
7, 1, 1, 3, 2, 0, 0, 0.0
7, 1, 1, 3, 3, 0, 0, 0.0
7, 1, 1, 3, 4, 0, 0, 0.0
7, 1, 1, 4, 1, 0, 0, 0.0
7, 1, 1, 4, 2, 0, 0, 0.0
7, 1, 1, 4, 3, 0, 0, 0.0
7, 1, 1, 4, 4, 0, 0, 0.0
7, 1, 2, 1, 1, 0, 0, -0.03959365133232967
7, 1, 2, 1, 2, 0, 0, 0.015897996824111763
7, 1, 2, 1, 3, 0, 0, 0.0
7, 1, 2, 1, 4, 0, 0, 0.0
7, 1, 2, 2, 1, 0, 0, 0.015897996824111763
7, 1, 2, 2, 2, 0, 0, -0.03959365133232967
7, 1, 2, 2, 3, 0, 0, 0.0
7, 1, 2, 2, 4, 0, 0, 0.0
7, 1, 2, 3, 1, 0, 0, 0.0
7, 1, 2, 3, 2, 0, 0, 0.0
7, 1, 2, 3, 3, 0, 0, 0.00037028606664789814
7, 1, 2, 3, 4, 0, 0, 4.904753797537609e-05
7, 1, 2, 4, 1, 0, 0, 0.0
7, 1, 2, 4, 2, 0, 0, 0.0
7, 1, 2, 4, 3, 0, 0, 4.904753797537609e-05
7, 1, 2, 4, 4, 0, 0, 0.00037028606664789814
7, 2, 0, 1, 1, 0, 0, -0.03959365133232967
7, 2, 0, 1, 2, 0, 0, 0.015897996824111763
7, 2, 0, 1, 3, 0, 0, 0.0
7, 2, 0, 1, 4, 0, 0, 0.0
7, 2, 0, 2, 1, 0, 0, 0.015897996824111763
7, 2, 0, 2, 2, 0, 0, -0.03959365133232967
7, 2, 0, 2, 3, 0, 0, 0.0
7, 2, 0, 2, 4, 0, 0, 0.0
7, 2, 0, 3, 1, 0, 0, 0.0
7, 2, 0, 3, 2, 0, 0, 0.0
7, 2, 0, 3, 3, 0, 0, 0.00037028606664789814
7, 2, 0, 3, 4, 0, 0, 4.904753797537609e-05
7, 2, 0, 4, 1, 0, 0, 0.0
7, 2, 0, 4, 2, 0, 0, 0.0
7, 2, 0, 4, 3, 0, 0, 4.904753797537609e-05
7, 2, 0, 4, 4, 0, 0, 0.00037028606664789814
7, 2, 1, 1, 1, 0, 0, -0.03959365133232967
7, 2, 1, 1, 2, 0, 0, 0.015897996824111763
7, 2, 1, 1, 3, 0, 0, 0.0
7, 2, 1, 1, 4, 0, 0, 0.0
7, 2, 1, 2, 1, 0, 0, 0.015897996824111763
7, 2, 1, 2, 2, 0, 0, -0.03959365133232967
7, 2, 1, 2, 3, 0, 0, 0.0
7, 2, 1, 2, 4, 0, 0, 0.0
7, 2, 1, 3, 1, 0, 0, 0.0
7, 2, 1, 3, 2, 0, 0, 0.0
7, 2, 1, 3, 3, 0, 0, 0.00037028606664789814
7, 2, 1, 3, 4, 0, 0, 4.904753797537609e-05
7, 2, 1, 4, 1, 0, 0, 0.0
7, 2, 1, 4, 2, 0, 0, 0.0
7, 2, 1, 4, 3, 0, 0, 4.904753797537609e-05
7, 2, 1, 4, 4, 0, 0, 0.00037028606664789814
7, 2, 2, 1, 1, 0, 0, 0.0
7, 2, 2, 1, 2, 0, 0, 0.0
7, 2, 2, 1, 3, 0, 0, 0.0
7, 2, 2, 1, 4, 0, 0, 0.0
7, 2, 2, 2, 1, 0, 0, 0.0
7, 2, 2, 2, 2, 0, 0, 0.0
7, 2, 2, 2, 3, 0, 0, 0.0
7, 2, 2, 2, 4, 0, 0, 0.0
7, 2, 2, 3, 1, 0, 0, 0.0
7, 2, 2, 3, 2, 0, 0, 0.0
7, 2, 2, 3, 3, 0, 0, 0.0
7, 2, 2, 3, 4, 0, 0, 0.0
7, 2, 2, 4, 1, 0, 0, 0.0
7, 2, 2, 4, 2, 0, 0, 0.0
7, 2, 2, 4, 3, 0, 0, 0.0
7, 2, 2, 4, 4, 0, 0, 0.0
8, 0, 0, 1, 1, 0, 0, 0.0
8, 0, 0, 1, 2, 0, 0, 0.0
8, 0, 0, 1, 3, 0, 0, 0.0
8, 0, 0, 1, 4, 0, 0, 0.0
8, 0, 0, 2, 1, 0, 0, 0.0
8, 0, 0, 2, 2, 0, 0, 0.0
8, 0, 0, 2, 3, 0, 0, 0.0
8, 0, 0, 2, 4, 0, 0, 0.0
8, 0, 0, 3, 1, 0, 0, 0.0
8, 0, 0, 3, 2, 0, 0, 0.0
8, 0, 0, 3, 3, 0, 0, 0.0
8, 0, 0, 3, 4, 0, 0, 0.0
8, 0, 0, 4, 1, 0, 0, 0.0
8, 0, 0, 4, 2, 0, 0, 0.0
8, 0, 0, 4, 3, 0, 0, 0.0
8, 0, 0, 4, 4, 0, 0, 0.0
8, 0, 1, 1, 1, 0, 0, -0.039593657469350514
8, 0, 1, 1, 2, 0, 0, 0.015898003846479436
8, 0, 1, 1, 3, 0, 0, 0.0
8, 0, 1, 1, 4, 0, 0, 0.0
8, 0, 1, 2, 1, 0, 0, 0.015898003846479436
8, 0, 1, 2, 2, 0, 0, -0.03959365746935051
8, 0, 1, 2, 3, 0, 0, 0.0
8, 0, 1, 2, 4, 0, 0, 0.0
8, 0, 1, 3, 1, 0, 0, 0.0
8, 0, 1, 3, 2, 0, 0, 0.0
8, 0, 1, 3, 3, 0, 0, 0.00037028654496934943
8, 0, 1, 3, 4, 0, 0, 4.9047704229138844e-05
8, 0, 1, 4, 1, 0, 0, 0.0
8, 0, 1, 4, 2, 0, 0, 0.0
8, 0, 1, 4, 3, 0, 0, 4.9047704229138844e-05
8, 0, 1, 4, 4, 0, 0, 0.00037028654496934943
8, 0, 2, 1, 1, 0, 0, -0.039593657469350514
8, 0, 2, 1, 2, 0, 0, 0.015898003846479436
8, 0, 2, 1, 3, 0, 0, 0.0
8, 0, 2, 1, 4, 0, 0, 0.0
8, 0, 2, 2, 1, 0, 0, 0.015898003846479436
8, 0, 2, 2, 2, 0, 0, -0.03959365746935051
8, 0, 2, 2, 3, 0, 0, 0.0
8, 0, 2, 2, 4, 0, 0, 0.0
8, 0, 2, 3, 1, 0, 0, 0.0
8, 0, 2, 3, 2, 0, 0, 0.0
8, 0, 2, 3, 3, 0, 0, 0.00037028654496934943
8, 0, 2, 3, 4, 0, 0, 4.9047704229138844e-05
8, 0, 2, 4, 1, 0, 0, 0.0
8, 0, 2, 4, 2, 0, 0, 0.0
8, 0, 2, 4, 3, 0, 0, 4.9047704229138844e-05
8, 0, 2, 4, 4, 0, 0, 0.00037028654496934943
8, 1, 0, 1, 1, 0, 0, -0.039593657469350514
8, 1, 0, 1, 2, 0, 0, 0.015898003846479436
8, 1, 0, 1, 3, 0, 0, 0.0
8, 1, 0, 1, 4, 0, 0, 0.0
8, 1, 0, 2, 1, 0, 0, 0.015898003846479436
8, 1, 0, 2, 2, 0, 0, -0.03959365746935051
8, 1, 0, 2, 3, 0, 0, 0.0
8, 1, 0, 2, 4, 0, 0, 0.0
8, 1, 0, 3, 1, 0, 0, 0.0
8, 1, 0, 3, 2, 0, 0, 0.0
8, 1, 0, 3, 3, 0, 0, 0.00037028654496934943
8, 1, 0, 3, 4, 0, 0, 4.9047704229138844e-05
8, 1, 0, 4, 1, 0, 0, 0.0
8, 1, 0, 4, 2, 0, 0, 0.0
8, 1, 0, 4, 3, 0, 0, 4.9047704229138844e-05
8, 1, 0, 4, 4, 0, 0, 0.00037028654496934943
8, 1, 1, 1, 1, 0, 0, 0.0
8, 1, 1, 1, 2, 0, 0, 0.0
8, 1, 1, 1, 3, 0, 0, 0.0
8, 1, 1, 1, 4, 0, 0, 0.0
8, 1, 1, 2, 1, 0, 0, 0.0
8, 1, 1, 2, 2, 0, 0, 0.0
8, 1, 1, 2, 3, 0, 0, 0.0
8, 1, 1, 2, 4, 0, 0, 0.0
8, 1, 1, 3, 1, 0, 0, 0.0
8, 1, 1, 3, 2, 0, 0, 0.0
8, 1, 1, 3, 3, 0, 0, 0.0
8, 1, 1, 3, 4, 0, 0, 0.0
8, 1, 1, 4, 1, 0, 0, 0.0
8, 1, 1, 4, 2, 0, 0, 0.0
8, 1, 1, 4, 3, 0, 0, 0.0
8, 1, 1, 4, 4, 0, 0, 0.0
8, 1, 2, 1, 1, 0, 0, -0.039593657469350514
8, 1, 2, 1, 2, 0, 0, 0.015898003846479436
8, 1, 2, 1, 3, 0, 0, 0.0
8, 1, 2, 1, 4, 0, 0, 0.0
8, 1, 2, 2, 1, 0, 0, 0.015898003846479436
8, 1, 2, 2, 2, 0, 0, -0.03959365746935051
8, 1, 2, 2, 3, 0, 0, 0.0
8, 1, 2, 2, 4, 0, 0, 0.0
8, 1, 2, 3, 1, 0, 0, 0.0
8, 1, 2, 3, 2, 0, 0, 0.0
8, 1, 2, 3, 3, 0, 0, 0.00037028654496934943
8, 1, 2, 3, 4, 0, 0, 4.9047704229138844e-05
8, 1, 2, 4, 1, 0, 0, 0.0
8, 1, 2, 4, 2, 0, 0, 0.0
8, 1, 2, 4, 3, 0, 0, 4.9047704229138844e-05
8, 1, 2, 4, 4, 0, 0, 0.00037028654496934943
8, 2, 0, 1, 1, 0, 0, -0.039593657469350514
8, 2, 0, 1, 2, 0, 0, 0.015898003846479436
8, 2, 0, 1, 3, 0, 0, 0.0
8, 2, 0, 1, 4, 0, 0, 0.0
8, 2, 0, 2, 1, 0, 0, 0.015898003846479436
8, 2, 0, 2, 2, 0, 0, -0.03959365746935051
8, 2, 0, 2, 3, 0, 0, 0.0
8, 2, 0, 2, 4, 0, 0, 0.0
8, 2, 0, 3, 1, 0, 0, 0.0
8, 2, 0, 3, 2, 0, 0, 0.0
8, 2, 0, 3, 3, 0, 0, 0.00037028654496934943
8, 2, 0, 3, 4, 0, 0, 4.9047704229138844e-05
8, 2, 0, 4, 1, 0, 0, 0.0
8, 2, 0, 4, 2, 0, 0, 0.0
8, 2, 0, 4, 3, 0, 0, 4.9047704229138844e-05
8, 2, 0, 4, 4, 0, 0, 0.00037028654496934943
8, 2, 1, 1, 1, 0, 0, -0.039593657469350514
8, 2, 1, 1, 2, 0, 0, 0.015898003846479436
8, 2, 1, 1, 3, 0, 0, 0.0
8, 2, 1, 1, 4, 0, 0, 0.0
8, 2, 1, 2, 1, 0, 0, 0.015898003846479436
8, 2, 1, 2, 2, 0, 0, -0.03959365746935051
8, 2, 1, 2, 3, 0, 0, 0.0
8, 2, 1, 2, 4, 0, 0, 0.0
8, 2, 1, 3, 1, 0, 0, 0.0
8, 2, 1, 3, 2, 0, 0, 0.0
8, 2, 1, 3, 3, 0, 0, 0.00037028654496934943
8, 2, 1, 3, 4, 0, 0, 4.9047704229138844e-05
8, 2, 1, 4, 1, 0, 0, 0.0
8, 2, 1, 4, 2, 0, 0, 0.0
8, 2, 1, 4, 3, 0, 0, 4.9047704229138844e-05
8, 2, 1, 4, 4, 0, 0, 0.00037028654496934943
8, 2, 2, 1, 1, 0, 0, 0.0
8, 2, 2, 1, 2, 0, 0, 0.0
8, 2, 2, 1, 3, 0, 0, 0.0
8, 2, 2, 1, 4, 0, 0, 0.0
8, 2, 2, 2, 1, 0, 0, 0.0
8, 2, 2, 2, 2, 0, 0, 0.0
8, 2, 2, 2, 3, 0, 0, 0.0
8, 2, 2, 2, 4, 0, 0, 0.0
8, 2, 2, 3, 1, 0, 0, 0.0
8, 2, 2, 3, 2, 0, 0, 0.0
8, 2, 2, 3, 3, 0, 0, 0.0
8, 2, 2, 3, 4, 0, 0, 0.0
8, 2, 2, 4, 1, 0, 0, 0.0
8, 2, 2, 4, 2, 0, 0, 0.0
8, 2, 2, 4, 3, 0, 0, 0.0
8, 2, 2, 4, 4, 0, 0, 0.0
9, 0, 0, 1, 1, 0, 0, 0.0
9, 0, 0, 1, 2, 0, 0, 0.0
9, 0, 0, 1, 3, 0, 0, 0.0
9, 0, 0, 1, 4, 0, 0, 0.0
9, 0, 0, 2, 1, 0, 0, 0.0
9, 0, 0, 2, 2, 0, 0, 0.0
9, 0, 0, 2, 3, 0, 0, 0.0
9, 0, 0, 2, 4, 0, 0, 0.0
9, 0, 0, 3, 1, 0, 0, 0.0
9, 0, 0, 3, 2, 0, 0, 0.0
9, 0, 0, 3, 3, 0, 0, 0.0
9, 0, 0, 3, 4, 0, 0, 0.0
9, 0, 0, 4, 1, 0, 0, 0.0
9, 0, 0, 4, 2, 0, 0, 0.0
9, 0, 0, 4, 3, 0, 0, 0.0
9, 0, 0, 4, 4, 0, 0, 0.0
9, 0, 1, 1, 1, 0, 0, -0.03959365820079835
9, 0, 1, 1, 2, 0, 0, 0.015898004664577376
9, 0, 1, 1, 3, 0, 0, 0.0
9, 0, 1, 1, 4, 0, 0, 0.0
9, 0, 1, 2, 1, 0, 0, 0.015898004664577376
9, 0, 1, 2, 2, 0, 0, -0.03959365820079835
9, 0, 1, 2, 3, 0, 0, 0.0
9, 0, 1, 2, 4, 0, 0, 0.0
9, 0, 1, 3, 1, 0, 0, 0.0
9, 0, 1, 3, 2, 0, 0, 0.0
9, 0, 1, 3, 3, 0, 0, 0.00037028660035637393
9, 0, 1, 3, 4, 0, 0, 4.904772434023657e-05
9, 0, 1, 4, 1, 0, 0, 0.0
9, 0, 1, 4, 2, 0, 0, 0.0
9, 0, 1, 4, 3, 0, 0, 4.904772434023657e-05
9, 0, 1, 4, 4, 0, 0, 0.0003702866003563739
9, 0, 2, 1, 1, 0, 0, -0.03959365820079835
9, 0, 2, 1, 2, 0, 0, 0.015898004664577376
9, 0, 2, 1, 3, 0, 0, 0.0
9, 0, 2, 1, 4, 0, 0, 0.0
9, 0, 2, 2, 1, 0, 0, 0.015898004664577376
9, 0, 2, 2, 2, 0, 0, -0.03959365820079835
9, 0, 2, 2, 3, 0, 0, 0.0
9, 0, 2, 2, 4, 0, 0, 0.0
9, 0, 2, 3, 1, 0, 0, 0.0
9, 0, 2, 3, 2, 0, 0, 0.0
9, 0, 2, 3, 3, 0, 0, 0.00037028660035637393
9, 0, 2, 3, 4, 0, 0, 4.904772434023657e-05
9, 0, 2, 4, 1, 0, 0, 0.0
9, 0, 2, 4, 2, 0, 0, 0.0
9, 0, 2, 4, 3, 0, 0, 4.904772434023657e-05
9, 0, 2, 4, 4, 0, 0, 0.0003702866003563739
9, 1, 0, 1, 1, 0, 0, -0.03959365820079835
9, 1, 0, 1, 2, 0, 0, 0.015898004664577376
9, 1, 0, 1, 3, 0, 0, 0.0
9, 1, 0, 1, 4, 0, 0, 0.0
9, 1, 0, 2, 1, 0, 0, 0.015898004664577376
9, 1, 0, 2, 2, 0, 0, -0.03959365820079835
9, 1, 0, 2, 3, 0, 0, 0.0
9, 1, 0, 2, 4, 0, 0, 0.0
9, 1, 0, 3, 1, 0, 0, 0.0
9, 1, 0, 3, 2, 0, 0, 0.0
9, 1, 0, 3, 3, 0, 0, 0.00037028660035637393
9, 1, 0, 3, 4, 0, 0, 4.904772434023657e-05
9, 1, 0, 4, 1, 0, 0, 0.0
9, 1, 0, 4, 2, 0, 0, 0.0
9, 1, 0, 4, 3, 0, 0, 4.904772434023657e-05
9, 1, 0, 4, 4, 0, 0, 0.0003702866003563739
9, 1, 1, 1, 1, 0, 0, 0.0
9, 1, 1, 1, 2, 0, 0, 0.0
9, 1, 1, 1, 3, 0, 0, 0.0
9, 1, 1, 1, 4, 0, 0, 0.0
9, 1, 1, 2, 1, 0, 0, 0.0
9, 1, 1, 2, 2, 0, 0, 0.0
9, 1, 1, 2, 3, 0, 0, 0.0
9, 1, 1, 2, 4, 0, 0, 0.0
9, 1, 1, 3, 1, 0, 0, 0.0
9, 1, 1, 3, 2, 0, 0, 0.0
9, 1, 1, 3, 3, 0, 0, 0.0
9, 1, 1, 3, 4, 0, 0, 0.0
9, 1, 1, 4, 1, 0, 0, 0.0
9, 1, 1, 4, 2, 0, 0, 0.0
9, 1, 1, 4, 3, 0, 0, 0.0
9, 1, 1, 4, 4, 0, 0, 0.0
9, 1, 2, 1, 1, 0, 0, -0.03959365820079835
9, 1, 2, 1, 2, 0, 0, 0.015898004664577376
9, 1, 2, 1, 3, 0, 0, 0.0
9, 1, 2, 1, 4, 0, 0, 0.0
9, 1, 2, 2, 1, 0, 0, 0.015898004664577376
9, 1, 2, 2, 2, 0, 0, -0.03959365820079835
9, 1, 2, 2, 3, 0, 0, 0.0
9, 1, 2, 2, 4, 0, 0, 0.0
9, 1, 2, 3, 1, 0, 0, 0.0
9, 1, 2, 3, 2, 0, 0, 0.0
9, 1, 2, 3, 3, 0, 0, 0.00037028660035637393
9, 1, 2, 3, 4, 0, 0, 4.904772434023657e-05
9, 1, 2, 4, 1, 0, 0, 0.0
9, 1, 2, 4, 2, 0, 0, 0.0
9, 1, 2, 4, 3, 0, 0, 4.904772434023657e-05
9, 1, 2, 4, 4, 0, 0, 0.0003702866003563739
9, 2, 0, 1, 1, 0, 0, -0.03959365820079835
9, 2, 0, 1, 2, 0, 0, 0.015898004664577376
9, 2, 0, 1, 3, 0, 0, 0.0
9, 2, 0, 1, 4, 0, 0, 0.0
9, 2, 0, 2, 1, 0, 0, 0.015898004664577376
9, 2, 0, 2, 2, 0, 0, -0.03959365820079835
9, 2, 0, 2, 3, 0, 0, 0.0
9, 2, 0, 2, 4, 0, 0, 0.0
9, 2, 0, 3, 1, 0, 0, 0.0
9, 2, 0, 3, 2, 0, 0, 0.0
9, 2, 0, 3, 3, 0, 0, 0.00037028660035637393
9, 2, 0, 3, 4, 0, 0, 4.904772434023657e-05
9, 2, 0, 4, 1, 0, 0, 0.0
9, 2, 0, 4, 2, 0, 0, 0.0
9, 2, 0, 4, 3, 0, 0, 4.904772434023657e-05
9, 2, 0, 4, 4, 0, 0, 0.0003702866003563739
9, 2, 1, 1, 1, 0, 0, -0.03959365820079835
9, 2, 1, 1, 2, 0, 0, 0.015898004664577376
9, 2, 1, 1, 3, 0, 0, 0.0
9, 2, 1, 1, 4, 0, 0, 0.0
9, 2, 1, 2, 1, 0, 0, 0.015898004664577376
9, 2, 1, 2, 2, 0, 0, -0.03959365820079835
9, 2, 1, 2, 3, 0, 0, 0.0
9, 2, 1, 2, 4, 0, 0, 0.0
9, 2, 1, 3, 1, 0, 0, 0.0
9, 2, 1, 3, 2, 0, 0, 0.0
9, 2, 1, 3, 3, 0, 0, 0.00037028660035637393
9, 2, 1, 3, 4, 0, 0, 4.904772434023657e-05
9, 2, 1, 4, 1, 0, 0, 0.0
9, 2, 1, 4, 2, 0, 0, 0.0
9, 2, 1, 4, 3, 0, 0, 4.904772434023657e-05
9, 2, 1, 4, 4, 0, 0, 0.0003702866003563739
9, 2, 2, 1, 1, 0, 0, 0.0
9, 2, 2, 1, 2, 0, 0, 0.0
9, 2, 2, 1, 3, 0, 0, 0.0
9, 2, 2, 1, 4, 0, 0, 0.0
9, 2, 2, 2, 1, 0, 0, 0.0
9, 2, 2, 2, 2, 0, 0, 0.0
9, 2, 2, 2, 3, 0, 0, 0.0
9, 2, 2, 2, 4, 0, 0, 0.0
9, 2, 2, 3, 1, 0, 0, 0.0
9, 2, 2, 3, 2, 0, 0, 0.0
9, 2, 2, 3, 3, 0, 0, 0.0
9, 2, 2, 3, 4, 0, 0, 0.0
9, 2, 2, 4, 1, 0, 0, 0.0
9, 2, 2, 4, 2, 0, 0, 0.0
9, 2, 2, 4, 3, 0, 0, 0.0
9, 2, 2, 4, 4, 0, 0, 0.0
